"","X","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"459",459,9.84325,8.479806,1.318913,33.650246,30.087677,1
"460",460,6.473689,8.707038,0.442826,31.586199,30.436738,1
"461",461,8.344789,8.859585,0.432064,31.146389,30.498167,1
"462",462,6.642415,8.452697,1.310199,32.668194,30.076541,1
"463",463,6.473689,8.707038,0.442826,31.586199,30.436738,1
"464",464,NA,NA,NA,NA,NA,1
"465",465,6.642415,8.452697,1.310199,32.668194,30.076541,1
"466",466,6.473689,8.707038,0.442826,31.586199,30.436738,1
"467",467,NA,NA,NA,NA,NA,1
"468",468,6.473689,8.707038,0.442826,31.586199,30.436738,1
"469",469,6.473689,8.707038,0.442826,31.586199,30.436738,1
"470",470,6.473689,8.707038,0.442826,31.586199,30.436738,1
"471",471,6.473689,8.707038,0.442826,31.586199,30.436738,1
"472",472,6.473689,8.707038,0.442826,31.586199,30.436738,1
"473",473,NA,NA,NA,NA,NA,1
"474",474,6.473689,8.707038,0.442826,31.586199,30.436738,1
"475",475,6.473689,8.707038,0.442826,31.586199,30.436738,1
"476",476,6.473689,8.707038,0.442826,31.586199,30.436738,1
"477",477,6.473689,8.707038,0.442826,31.586199,30.436738,1
"478",478,6.473689,8.707038,0.442826,31.586199,30.436738,1
"479",479,6.473689,8.707038,0.442826,31.586199,30.436738,1
"480",480,NA,NA,NA,NA,NA,1
"481",481,7.316595,8.451973,1.281597,31.951115,30.410813,1
"482",482,8.344789,8.859585,0.432064,31.146389,30.498167,1
"483",483,6.473689,8.707038,0.442826,31.586199,30.436738,1
"484",484,NA,NA,NA,NA,NA,1
"485",485,6.473689,8.707038,0.442826,31.586199,30.436738,1
"486",486,8.344789,8.859585,0.432064,31.146389,30.498167,1
"487",487,6.473689,8.707038,0.442826,31.586199,30.436738,1
"488",488,6.473689,8.707038,0.442826,31.586199,30.436738,1
"489",489,6.473689,8.707038,0.442826,31.586199,30.436738,1
"490",490,6.473689,8.707038,0.442826,31.586199,30.436738,1
"491",491,6.473689,8.707038,0.442826,31.586199,30.436738,1
"492",492,6.473689,8.707038,0.442826,31.586199,30.436738,1
"493",493,6.473689,8.707038,0.442826,31.586199,30.436738,1
"494",494,6.473689,8.707038,0.442826,31.586199,30.436738,1
"495",495,6.473689,8.707038,0.442826,31.586199,30.436738,1
"496",496,NA,NA,NA,NA,NA,1
"497",497,6.473689,8.707038,0.442826,31.586199,30.436738,1
"498",498,6.473689,8.707038,0.442826,31.586199,30.436738,1
"499",499,NA,NA,NA,NA,NA,1
"500",500,6.473689,8.707038,0.442826,31.586199,30.436738,1
"501",501,6.473689,8.707038,0.442826,31.586199,30.436738,1
"502",502,6.473689,8.707038,0.442826,31.586199,30.436738,1
"503",503,NA,NA,NA,NA,NA,1
"504",504,6.473689,8.707038,0.442826,31.586199,30.436738,1
"505",505,6.473689,8.707038,0.442826,31.586199,30.436738,1
"506",506,NA,NA,NA,NA,NA,1
"507",507,NA,NA,NA,NA,NA,1
"508",508,6.473689,8.707038,0.442826,31.586199,30.436738,1
"509",509,6.642415,8.452697,1.310199,32.668194,30.076541,1
"510",510,8.344789,8.859585,0.432064,31.146389,30.498167,1
"511",511,6.473689,8.707038,0.442826,31.586199,30.436738,1
"512",512,6.473689,8.707038,0.442826,31.586199,30.436738,1
"513",513,5.292134,8.957577,0.418972,32.208462,30.512912,1
"514",514,6.642415,8.452697,1.310199,32.668194,30.076541,1
"515",515,6.642415,8.452697,1.310199,32.668194,30.076541,1
"516",516,7.316595,8.451973,1.281597,31.951115,30.410813,1
"517",517,9.84325,8.479806,1.318913,33.650246,30.087677,1
"518",518,6.473689,8.707038,0.442826,31.586199,30.436738,1
"519",519,6.473689,8.707038,0.442826,31.586199,30.436738,1
"520",520,6.473689,8.707038,0.442826,31.586199,30.436738,1
"521",521,NA,NA,NA,NA,NA,1
"522",522,8.344789,8.859585,0.432064,31.146389,30.498167,1
"523",523,6.642415,8.452697,1.310199,32.668194,30.076541,1
"524",524,6.473689,8.707038,0.442826,31.586199,30.436738,1
"525",525,6.642415,8.452697,1.310199,32.668194,30.076541,1
"526",526,6.473689,8.707038,0.442826,31.586199,30.436738,1
"527",527,6.473689,8.707038,0.442826,31.586199,30.436738,1
"528",528,5.292134,8.957577,0.418972,32.208462,30.512912,1
"529",529,NA,NA,NA,NA,NA,1
"530",530,8.344789,8.859585,0.432064,31.146389,30.498167,1
"531",531,6.473689,8.707038,0.442826,31.586199,30.436738,1
"532",532,9.84325,8.479806,1.318913,33.650246,30.087677,1
"533",533,8.344789,8.859585,0.432064,31.146389,30.498167,1
"534",534,6.473689,8.707038,0.442826,31.586199,30.436738,1
"535",535,6.473689,8.707038,0.442826,31.586199,30.436738,1
"536",536,6.473689,8.707038,0.442826,31.586199,30.436738,1
"537",537,6.473689,8.707038,0.442826,31.586199,30.436738,1
"538",538,6.473689,8.707038,0.442826,31.586199,30.436738,1
"539",539,6.473689,8.707038,0.442826,31.586199,30.436738,1
"540",540,6.473689,8.707038,0.442826,31.586199,30.436738,1
"541",541,6.473689,8.707038,0.442826,31.586199,30.436738,1
"542",542,8.344789,8.859585,0.432064,31.146389,30.498167,1
"543",543,6.473689,8.707038,0.442826,31.586199,30.436738,1
"544",544,6.473689,8.707038,0.442826,31.586199,30.436738,1
"545",545,6.473689,8.707038,0.442826,31.586199,30.436738,1
"546",546,NA,NA,NA,NA,NA,1
"547",547,6.473689,8.707038,0.442826,31.586199,30.436738,1
"548",548,6.473689,8.707038,0.442826,31.586199,30.436738,1
"549",549,6.473689,8.707038,0.442826,31.586199,30.436738,1
"550",550,NA,NA,NA,NA,NA,1
"551",551,8.344789,8.859585,0.432064,31.146389,30.498167,1
"552",552,6.642415,8.452697,1.310199,32.668194,30.076541,1
"553",553,6.473689,8.707038,0.442826,31.586199,30.436738,1
"554",554,7.316595,8.451973,1.281597,31.951115,30.410813,1
"555",555,6.473689,8.707038,0.442826,31.586199,30.436738,1
"556",556,6.473689,8.707038,0.442826,31.586199,30.436738,1
"557",557,6.473689,8.707038,0.442826,31.586199,30.436738,1
"558",558,NA,NA,NA,NA,NA,1
"559",559,6.473689,8.707038,0.442826,31.586199,30.436738,1
"560",560,6.473689,8.707038,0.442826,31.586199,30.436738,1
"561",561,NA,NA,NA,NA,NA,1
"562",562,NA,NA,NA,NA,NA,1
"563",563,5.092794,8.787332,0.448787,32.169716,30.439085,1
"564",564,6.473689,8.707038,0.442826,31.586199,30.436738,1
"565",565,NA,NA,NA,NA,NA,1
"566",566,6.473689,8.707038,0.442826,31.586199,30.436738,1
"567",567,NA,NA,NA,NA,NA,1
"568",568,6.473689,8.707038,0.442826,31.586199,30.436738,1
"569",569,6.642415,8.452697,1.310199,32.668194,30.076541,1
"570",570,6.473689,8.707038,0.442826,31.586199,30.436738,1
"571",571,6.473689,8.707038,0.442826,31.586199,30.436738,1
"572",572,6.473689,8.707038,0.442826,31.586199,30.436738,1
"573",573,6.473689,8.707038,0.442826,31.586199,30.436738,1
"574",574,6.473689,8.707038,0.442826,31.586199,30.436738,1
"575",575,6.642415,8.452697,1.310199,32.668194,30.076541,1
"576",576,NA,NA,NA,NA,NA,1
"577",577,6.473689,8.707038,0.442826,31.586199,30.436738,1
"578",578,6.473689,8.707038,0.442826,31.586199,30.436738,1
"579",579,6.473689,8.707038,0.442826,31.586199,30.436738,1
"580",580,6.473689,8.707038,0.442826,31.586199,30.436738,1
"581",581,6.473689,8.707038,0.442826,31.586199,30.436738,1
"582",582,9.84325,8.479806,1.318913,33.650246,30.087677,1
"583",583,6.473689,8.707038,0.442826,31.586199,30.436738,1
"584",584,9.84325,8.479806,1.318913,33.650246,30.087677,1
"585",585,NA,NA,NA,NA,NA,1
"586",586,6.473689,8.707038,0.442826,31.586199,30.436738,1
"587",587,8.344789,8.859585,0.432064,31.146389,30.498167,1
"588",588,6.473689,8.707038,0.442826,31.586199,30.436738,1
"589",589,6.642415,8.452697,1.310199,32.668194,30.076541,1
"590",590,6.473689,8.707038,0.442826,31.586199,30.436738,1
"591",591,6.473689,8.707038,0.442826,31.586199,30.436738,1
"592",592,8.344789,8.859585,0.432064,31.146389,30.498167,1
"593",593,6.642415,8.452697,1.310199,32.668194,30.076541,1
"594",594,9.84325,8.479806,1.318913,33.650246,30.087677,1
"595",595,NA,NA,NA,NA,NA,1
"596",596,6.642415,8.452697,1.310199,32.668194,30.076541,1
"597",597,8.344789,8.859585,0.432064,31.146389,30.498167,1
"598",598,NA,NA,NA,NA,NA,1
"599",599,6.473689,8.707038,0.442826,31.586199,30.436738,1
"600",600,6.473689,8.707038,0.442826,31.586199,30.436738,1
"601",601,6.473689,8.707038,0.442826,31.586199,30.436738,1
"602",602,6.473689,8.707038,0.442826,31.586199,30.436738,1
"603",603,6.473689,8.707038,0.442826,31.586199,30.436738,1
"604",604,6.473689,8.707038,0.442826,31.586199,30.436738,1
"605",605,6.473689,8.707038,0.442826,31.586199,30.436738,1
"606",606,6.642415,8.452697,1.310199,32.668194,30.076541,1
"607",607,6.642415,8.452697,1.310199,32.668194,30.076541,1
"608",608,6.473689,8.707038,0.442826,31.586199,30.436738,1
"609",609,NA,NA,NA,NA,NA,1
"610",610,6.473689,8.707038,0.442826,31.586199,30.436738,1
"611",611,6.473689,8.707038,0.442826,31.586199,30.436738,1
"612",612,6.473689,8.707038,0.442826,31.586199,30.436738,1
"613",613,6.473689,8.707038,0.442826,31.586199,30.436738,1
"614",614,6.473689,8.707038,0.442826,31.586199,30.436738,1
"615",615,6.473689,8.707038,0.442826,31.586199,30.436738,1
"616",616,6.473689,8.707038,0.442826,31.586199,30.436738,1
"617",617,6.473689,8.707038,0.442826,31.586199,30.436738,1
"618",618,6.646921,8.457728,1.334337,32.346096,30.072259,1
"619",619,6.473689,8.707038,0.442826,31.586199,30.436738,1
"620",620,6.473689,8.707038,0.442826,31.586199,30.436738,1
"621",621,6.642415,8.452697,1.310199,32.668194,30.076541,1
"622",622,6.473689,8.707038,0.442826,31.586199,30.436738,1
"623",623,6.473689,8.707038,0.442826,31.586199,30.436738,1
"624",624,6.473689,8.707038,0.442826,31.586199,30.436738,1
"625",625,6.473689,8.707038,0.442826,31.586199,30.436738,1
"626",626,6.473689,8.707038,0.442826,31.586199,30.436738,1
"627",627,8.344789,8.859585,0.432064,31.146389,30.498167,1
"628",628,6.473689,8.707038,0.442826,31.586199,30.436738,1
"629",629,6.473689,8.707038,0.442826,31.586199,30.436738,1
"630",630,6.473689,8.707038,0.442826,31.586199,30.436738,1
"631",631,6.473689,8.707038,0.442826,31.586199,30.436738,1
"632",632,6.473689,8.707038,0.442826,31.586199,30.436738,1
"633",633,9.84325,8.479806,1.318913,33.650246,30.087677,1
"634",634,6.16758,8.778627,0.455033,31.611547,30.438552,1
"635",635,6.473689,8.707038,0.442826,31.586199,30.436738,1
"636",636,6.473689,8.707038,0.442826,31.586199,30.436738,1
"637",637,6.473689,8.707038,0.442826,31.586199,30.436738,1
"638",638,8.344789,8.859585,0.432064,31.146389,30.498167,1
"639",639,NA,NA,NA,NA,NA,1
"640",640,NA,NA,NA,NA,NA,1
"641",641,NA,NA,NA,NA,NA,1
"642",642,6.473689,8.707038,0.442826,31.586199,30.436738,1
"643",643,6.473689,8.707038,0.442826,31.586199,30.436738,1
"644",644,6.473689,8.707038,0.442826,31.586199,30.436738,1
"645",645,6.473689,8.707038,0.442826,31.586199,30.436738,1
"646",646,NA,NA,NA,NA,NA,1
"647",647,6.473689,8.707038,0.442826,31.586199,30.436738,1
"648",648,6.330499,8.456971,1.280386,32.359314,30.205078,1
"649",649,6.473689,8.707038,0.442826,31.586199,30.436738,1
"650",650,6.642415,8.452697,1.310199,32.668194,30.076541,1
"651",651,6.473689,8.707038,0.442826,31.586199,30.436738,1
"652",652,6.473689,8.707038,0.442826,31.586199,30.436738,1
"653",653,6.473689,8.707038,0.442826,31.586199,30.436738,1
"654",654,6.473689,8.707038,0.442826,31.586199,30.436738,1
"655",655,6.473689,8.707038,0.442826,31.586199,30.436738,1
"656",656,NA,NA,NA,NA,NA,1
"657",657,6.473689,8.707038,0.442826,31.586199,30.436738,1
"658",658,6.473689,8.707038,0.442826,31.586199,30.436738,1
"659",659,6.473689,8.707038,0.442826,31.586199,30.436738,1
"660",660,5.292134,8.957577,0.418972,32.208462,30.512912,1
"661",661,6.473689,8.707038,0.442826,31.586199,30.436738,1
"662",662,NA,NA,NA,NA,NA,1
"663",663,6.473689,8.707038,0.442826,31.586199,30.436738,1
"664",664,NA,NA,NA,NA,NA,1
"665",665,6.646921,8.457728,1.334337,32.346096,30.072259,1
"666",666,NA,NA,NA,NA,NA,1
"667",667,6.473689,8.707038,0.442826,31.586199,30.436738,1
"668",668,6.473689,8.707038,0.442826,31.586199,30.436738,1
"669",669,NA,NA,NA,NA,NA,1
"670",670,6.473689,8.707038,0.442826,31.586199,30.436738,1
"671",671,6.473689,8.707038,0.442826,31.586199,30.436738,1
"672",672,6.473689,8.707038,0.442826,31.586199,30.436738,1
"673",673,6.473689,8.707038,0.442826,31.586199,30.436738,1
"674",674,6.642415,8.452697,1.310199,32.668194,30.076541,1
"675",675,6.473689,8.707038,0.442826,31.586199,30.436738,1
"676",676,NA,NA,NA,NA,NA,1
"677",677,6.473689,8.707038,0.442826,31.586199,30.436738,1
"678",678,8.344789,8.859585,0.432064,31.146389,30.498167,1
"679",679,NA,NA,NA,NA,NA,1
"680",680,6.473689,8.707038,0.442826,31.586199,30.436738,1
"681",681,6.473689,8.707038,0.442826,31.586199,30.436738,1
"682",682,NA,NA,NA,NA,NA,1
"683",683,6.473689,8.707038,0.442826,31.586199,30.436738,1
"684",684,NA,NA,NA,NA,NA,1
"685",685,6.473689,8.707038,0.442826,31.586199,30.436738,1
"686",686,9.84325,8.479806,1.318913,33.650246,30.087677,1
"687",687,6.473689,8.707038,0.442826,31.586199,30.436738,1
"688",688,6.473689,8.707038,0.442826,31.586199,30.436738,1
"689",689,6.646921,8.457728,1.334337,32.346096,30.072259,1
"690",690,6.473689,8.707038,0.442826,31.586199,30.436738,1
"691",691,6.473689,8.707038,0.442826,31.586199,30.436738,1
"692",692,6.473689,8.707038,0.442826,31.586199,30.436738,1
"693",693,6.473689,8.707038,0.442826,31.586199,30.436738,1
"694",694,6.473689,8.707038,0.442826,31.586199,30.436738,1
"695",695,8.344789,8.859585,0.432064,31.146389,30.498167,1
"696",696,6.473689,8.707038,0.442826,31.586199,30.436738,1
"697",697,6.473689,8.707038,0.442826,31.586199,30.436738,1
"698",698,NA,NA,NA,NA,NA,1
"699",699,6.473689,8.707038,0.442826,31.586199,30.436738,1
"700",700,6.473689,8.707038,0.442826,31.586199,30.436738,1
"701",701,6.642415,8.452697,1.310199,32.668194,30.076541,1
"702",702,6.473689,8.707038,0.442826,31.586199,30.436738,1
"703",703,6.473689,8.707038,0.442826,31.586199,30.436738,1
"704",704,6.473689,8.707038,0.442826,31.586199,30.436738,1
"705",705,6.473689,8.707038,0.442826,31.586199,30.436738,1
"706",706,NA,NA,NA,NA,NA,1
"707",707,NA,NA,NA,NA,NA,1
"708",708,6.646921,8.457728,1.334337,32.346096,30.072259,1
"709",709,6.473689,8.707038,0.442826,31.586199,30.436738,1
"710",710,6.473689,8.707038,0.442826,31.586199,30.436738,1
"711",711,NA,NA,NA,NA,NA,1
"712",712,6.473689,8.707038,0.442826,31.586199,30.436738,1
"713",713,NA,NA,NA,NA,NA,1
"714",714,6.642415,8.452697,1.310199,32.668194,30.076541,1
"715",715,6.642415,8.452697,1.310199,32.668194,30.076541,1
"716",716,6.473689,8.707038,0.442826,31.586199,30.436738,1
"717",717,6.473689,8.707038,0.442826,31.586199,30.436738,1
"718",718,NA,NA,NA,NA,NA,1
"719",719,6.473689,8.707038,0.442826,31.586199,30.436738,1
"720",720,NA,NA,NA,NA,NA,1
"721",721,6.473689,8.707038,0.442826,31.586199,30.436738,1
"722",722,6.473689,8.707038,0.442826,31.586199,30.436738,1
"723",723,6.473689,8.707038,0.442826,31.586199,30.436738,1
"724",724,6.473689,8.707038,0.442826,31.586199,30.436738,1
"725",725,6.473689,8.707038,0.442826,31.586199,30.436738,1
"726",726,6.473689,8.707038,0.442826,31.586199,30.436738,1
"727",727,NA,NA,NA,NA,NA,1
"728",728,8.344789,8.859585,0.432064,31.146389,30.498167,1
"729",729,6.473689,8.707038,0.442826,31.586199,30.436738,1
"730",730,6.473689,8.707038,0.442826,31.586199,30.436738,1
"731",731,6.473689,8.707038,0.442826,31.586199,30.436738,1
"732",732,6.473689,8.707038,0.442826,31.586199,30.436738,1
"733",733,6.642415,8.452697,1.310199,32.668194,30.076541,1
"734",734,6.473689,8.707038,0.442826,31.586199,30.436738,1
"735",735,6.473689,8.707038,0.442826,31.586199,30.436738,1
"736",736,6.473689,8.707038,0.442826,31.586199,30.436738,1
"737",737,8.344789,8.859585,0.432064,31.146389,30.498167,1
"738",738,6.473689,8.707038,0.442826,31.586199,30.436738,1
"739",739,6.473689,8.707038,0.442826,31.586199,30.436738,1
"740",740,6.473689,8.707038,0.442826,31.586199,30.436738,1
"741",741,NA,NA,NA,NA,NA,1
"742",742,6.473689,8.707038,0.442826,31.586199,30.436738,1
"743",743,6.473689,8.707038,0.442826,31.586199,30.436738,1
"744",744,6.642415,8.452697,1.310199,32.668194,30.076541,1
"745",745,6.473689,8.707038,0.442826,31.586199,30.436738,1
"746",746,6.473689,8.707038,0.442826,31.586199,30.436738,1
"747",747,6.473689,8.707038,0.442826,31.586199,30.436738,1
"748",748,6.642415,8.452697,1.310199,32.668194,30.076541,1
"749",749,NA,NA,NA,NA,NA,1
"750",750,6.473689,8.707038,0.442826,31.586199,30.436738,1
"751",751,6.473689,8.707038,0.442826,31.586199,30.436738,1
"752",752,6.473689,8.707038,0.442826,31.586199,30.436738,1
"753",753,6.642415,8.452697,1.310199,32.668194,30.076541,1
"754",754,6.473689,8.707038,0.442826,31.586199,30.436738,1
"755",755,9.84325,8.479806,1.318913,33.650246,30.087677,1
"756",756,6.473689,8.707038,0.442826,31.586199,30.436738,1
"757",757,6.473689,8.707038,0.442826,31.586199,30.436738,1
"758",758,6.473689,8.707038,0.442826,31.586199,30.436738,1
"759",759,6.473689,8.707038,0.442826,31.586199,30.436738,1
"760",760,6.473689,8.707038,0.442826,31.586199,30.436738,1
"761",761,6.473689,8.707038,0.442826,31.586199,30.436738,1
"762",762,6.642415,8.452697,1.310199,32.668194,30.076541,1
"763",763,7.316595,8.451973,1.281597,31.951115,30.410813,1
"764",764,6.642415,8.452697,1.310199,32.668194,30.076541,1
"765",765,8.344789,8.859585,0.432064,31.146389,30.498167,1
"766",766,6.473689,8.707038,0.442826,31.586199,30.436738,1
"767",767,6.473689,8.707038,0.442826,31.586199,30.436738,1
"768",768,6.473689,8.707038,0.442826,31.586199,30.436738,1
"769",769,6.473689,8.707038,0.442826,31.586199,30.436738,1
"770",770,6.473689,8.707038,0.442826,31.586199,30.436738,1
"771",771,6.473689,8.707038,0.442826,31.586199,30.436738,1
"772",772,6.473689,8.707038,0.442826,31.586199,30.436738,1
"773",773,6.473689,8.707038,0.442826,31.586199,30.436738,1
"774",774,6.473689,8.707038,0.442826,31.586199,30.436738,1
"775",775,6.642415,8.452697,1.310199,32.668194,30.076541,1
"776",776,6.473689,8.707038,0.442826,31.586199,30.436738,1
"777",777,6.646921,8.457728,1.334337,32.346096,30.072259,1
"778",778,NA,NA,NA,NA,NA,1
"779",779,6.473689,8.707038,0.442826,31.586199,30.436738,1
"780",780,8.344789,8.859585,0.432064,31.146389,30.498167,1
"781",781,NA,NA,NA,NA,NA,1
"782",782,6.473689,8.707038,0.442826,31.586199,30.436738,1
"783",783,6.473689,8.707038,0.442826,31.586199,30.436738,1
"784",784,NA,NA,NA,NA,NA,1
"785",785,6.473689,8.707038,0.442826,31.586199,30.436738,1
"786",786,6.473689,8.707038,0.442826,31.586199,30.436738,1
"787",787,6.473689,8.707038,0.442826,31.586199,30.436738,1
"788",788,8.344789,8.859585,0.432064,31.146389,30.498167,1
"789",789,6.473689,8.707038,0.442826,31.586199,30.436738,1
"790",790,6.473689,8.707038,0.442826,31.586199,30.436738,1
"791",791,6.473689,8.707038,0.442826,31.586199,30.436738,1
"792",792,6.473689,8.707038,0.442826,31.586199,30.436738,1
"793",793,6.473689,8.707038,0.442826,31.586199,30.436738,1
"794",794,6.473689,8.707038,0.442826,31.586199,30.436738,1
"795",795,6.473689,8.707038,0.442826,31.586199,30.436738,1
"796",796,6.473689,8.707038,0.442826,31.586199,30.436738,1
"797",797,6.473689,8.707038,0.442826,31.586199,30.436738,1
"798",798,6.642415,8.452697,1.310199,32.668194,30.076541,1
"799",799,6.473689,8.707038,0.442826,31.586199,30.436738,1
"800",800,6.473689,8.707038,0.442826,31.586199,30.436738,1
"801",801,6.473689,8.707038,0.442826,31.586199,30.436738,1
"802",802,6.473689,8.707038,0.442826,31.586199,30.436738,1
"803",803,6.473689,8.707038,0.442826,31.586199,30.436738,1
"804",804,6.473689,8.707038,0.442826,31.586199,30.436738,1
"805",805,6.473689,8.707038,0.442826,31.586199,30.436738,1
"806",806,6.473689,8.707038,0.442826,31.586199,30.436738,1
"807",807,6.473689,8.707038,0.442826,31.586199,30.436738,1
"808",808,NA,NA,NA,NA,NA,1
"809",809,6.646921,8.457728,1.334337,32.346096,30.072259,1
"810",810,6.473689,8.707038,0.442826,31.586199,30.436738,1
"811",811,5.292134,8.957577,0.418972,32.208462,30.512912,1
"812",812,6.473689,8.707038,0.442826,31.586199,30.436738,1
"813",813,NA,NA,NA,NA,NA,1
"814",814,6.473689,8.707038,0.442826,31.586199,30.436738,1
"815",815,6.473689,8.707038,0.442826,31.586199,30.436738,1
"816",816,NA,NA,NA,NA,NA,1
"817",817,6.642415,8.452697,1.310199,32.668194,30.076541,1
"818",818,6.473689,8.707038,0.442826,31.586199,30.436738,1
"819",819,6.642415,8.452697,1.310199,32.668194,30.076541,1
"820",820,6.473689,8.707038,0.442826,31.586199,30.436738,1
"821",821,6.473689,8.707038,0.442826,31.586199,30.436738,1
"822",822,6.473689,8.707038,0.442826,31.586199,30.436738,1
"823",823,6.473689,8.707038,0.442826,31.586199,30.436738,1
"824",824,6.473689,8.707038,0.442826,31.586199,30.436738,1
"825",825,6.473689,8.707038,0.442826,31.586199,30.436738,1
"826",826,6.473689,8.707038,0.442826,31.586199,30.436738,1
"827",827,6.473689,8.707038,0.442826,31.586199,30.436738,1
"828",828,6.473689,8.707038,0.442826,31.586199,30.436738,1
"829",829,6.473689,8.707038,0.442826,31.586199,30.436738,1
"830",830,6.473689,8.707038,0.442826,31.586199,30.436738,1
"831",831,6.473689,8.707038,0.442826,31.586199,30.436738,1
"832",832,NA,NA,NA,NA,NA,1
"833",833,6.473689,8.707038,0.442826,31.586199,30.436738,1
"834",834,6.473689,8.707038,0.442826,31.586199,30.436738,1
"835",835,NA,NA,NA,NA,NA,1
"836",836,6.473689,8.707038,0.442826,31.586199,30.436738,1
"837",837,6.642415,8.452697,1.310199,32.668194,30.076541,1
"838",838,6.473689,8.707038,0.442826,31.586199,30.436738,1
"839",839,NA,NA,NA,NA,NA,1
